二次元的中科院物理所,407045223,没错，在下中科院物理所，请多指教。,我也想体验一下5G[喜欢] @OPPO
TomatoPetain,92685996,我是无名氏,说得非常好…人对未来的预测是基于当下的，如果去问1600年的人对未来的预测他们会说更快的马，1888年的他们会说更长更快的火车，去问1940年的人的话他们会说更大更快的汽车。因为1600年只有马，1888年只有火车，1940年只有汽车。未来有无限可能，在时间的车轮下谁都无法体验未来
中国联通客服官方,432158620,整活高手，官方舞见！关注不亏，福利无限！,我来晚了[小电视_赞]
熊厚道,26304502,你怼我我能不怼你？,岳父也是北邮毕业，77级，毕业后分配到邮政参加工作。后老邮政分家，丈人和40名技术骨干来到电信，没日没夜的干，被集团视察组笑称为“西北敢死队”。04年电信成功上市，慢慢很多人选择退居二线，唯独岳父一根筋，就是不服老，脏活累活通宵加班仍是家常便饭。后被组织抽调到通服，奋斗4年后通服也顺利在香港上市了，目前老人已退休。我今天把up主这个视频给他看了，他激动说：“当年就算全北邮也没有这么优秀的孩子！”        这会他在厨房，说晚上想喝两盅。
活好BetterLiving,13445930,一起努力活得更好吧！商务VX: qianpai96,OPPO让我联通电信移动都办了卡，到现在还没给我开通5G[画风突变]
折纸的白叔,2929582,"日更的微信公众号：白叔的折纸日记，了解一下？
（商务QQ:1833318393）","5G之后花销最大的可能是租用存储空间和运算能力，移动设备大概会是白送的
真正的瓶颈……可能还是电池吧，充电宝生意还能稳很久"
Sofronio,7103073,视频内的相关产品：Sofronio.cn/page-about.php,正好是北邮的何同学哈哈哈
碗里有混沌,17754335,心机拉奶！,卧槽。。。。。中间那里查一下4'G有什么用，真的好棒。这种转换思维真的绝了，既然我无法准确预测到未来，那我就站在过去的眼光看现在。卧槽是真的牛逼，谢谢大哥 我的议论文又要新的论点了[委屈][委屈]
懵逼的纸,23097134,大丈夫 行こう あとは楽しむだけだ,我知道了，又是招生办的阴谋[doge]
好朋友与鱼,321076359,我最帅 ,"终于，在对着测试软件傻笑了一天后
天色逐渐暗下来
我对这个速度的兴奋感也逐渐变得平淡
在回去的路上
我还是陷入了人生和社会的大思考
想一想我们在手机上
要做哪些对网速的要求的事
无非就是看视频玩游戏
但这些需求在4G下也得到了满足啊
用5G体验当然会更好
但总有些杀鸡牛刀的感觉
事实上，从我拿到这个手机的第一天开始
我每天都会在网上搜，5G有什么用
回答里总是预测 VR AR 全民自动驾驶 万物互联
但这些听起来总是太遥远
实现起来太复杂
所以这次 我换了个搜索方式
我搜了一下4G有什么用
但是把时间限定在了2012到2013年
站在未来看前人对现在的预测
真的是很有趣的一件事
也就是4G即将商用的时间
当时大多数人都在抱怨4G没什么用
资费还那么贵
但是五年后
大多数人已经没有那种流量要省着用的意识了
而当年对4G应用的预测的确可以看见一些未来的端倪
但都有些太缺乏想象力了
比如都知道4G可以看高清视频
但当时都在说用手机看电影有多方便
没有人预测到短视频的彻底爆发
比如都知道4G有利于普及移动支付
但当时的理想方式 是给手机绑信用卡再上NFC
没有人想到靠着网络加二维码这么简单粗暴的方式真的就干掉了现金
比如都知道4G的上传速度可以视频直播了
但当时的设想是应用于专业的新闻领域
没有想到这个全民皆可直播时代的来临
更不用说还有各种电商 外卖 打车平台的兴起
在短短的五年里
4G和它催生的服务
深刻的改变了我们每一个人的生活
但是在五年前你可能只是觉得
哦 网速是快了一点是吗
人对未来的预测 都跳脱不出当下技术和思维的限制
最典型的例子
就是如果你问一个五十年前的人
未来是什么样子的
他可能会告诉你汽车会在天上跑
五十年过去了 
汽车没有上天
但是计算机和信息技术的诞生对社会的改变绝对不会比会飞的汽车更小
五十年是如此
五年说不定也是如此
五年前 大多数的文章都没有预测到
4G栽培出了移动互联网这颗参天大树
那么5G这片更肥沃的土壤里
会开出怎样的花
我相信还是会超过所有人的预料
我现在最大的期望
就是当我5年后在看这个视频
会发现速度
其实是5G最无聊的应用"
中国传媒大学,95503301,定福庄海底捞大学 | 投稿邮箱：cucbilibili@126.com,大家一起来召唤@北京邮电大学 好么[滑稽]？
游戏美女大赏,82255413,从今天开始关注我，带你赏遍世间游戏美女！,何同学和其他up最大的区别就是他能跳出科技这个框框去思考一些社会和人文问题
夜雨霁ジ,45922829,,百度云跟迅雷笑出了声。
往生堂七十七代堂主ht,79508341,你在这里不要走动 ，我去给你买几个橘子 ,"百度云：
加速前：100kb/s
加速后：10kb/s+90kb/s
[蛆音娘_吐血]"
啊我还没吃够,23745262,,“天赋”这种东西真的是存在的！何同学的思考方式就是天赋的表现。 目前在b站看数码评测up主里面，剪辑、文案最强的up主，每期视频都是一部文艺大片，可以和油管上的科技大佬们比一比了。
外用型宅男,10838430,上网就是求同存异的，如果我和你的观点不同，请不要试着说服我，那是在浪费你我的时间。,5g很有用，但5g有什么用得出来后才知道。就像当年的石油一样、发现的时候你不会知道对当下有什么用的
科技美学,3766866,微博、微信 @科技美学，在这里你可以找到最真实的数码产品测试；每天都会来带最新的数码产品资讯及测评！不定期抽奖送福利！,你好！何同学[小电视_赞]
MrMisfortune,9196801,,思考问题的角度 文案 拍摄的运镜手法 都太强了………何同学不火的理由谁帮我想一个
L金K,65329396,,"这个思路…简直优秀。本来我以为5g不过是比4h快罢了，也不清楚为什么中美两国如此重视，直接爆发贸易战。
up主以一个5年前网上人们的视角看未来5年4g的应用，对比如今人们4g的应用。这个思路瞬间引爆了我的思维！是的，4g普遍前，人们最多能想到手机可以实现移动支付，但有谁会想到短短几年，支付宝微信直接取代了现金交易。人们会想到下载速度会很快，谁能想到直播，短视屏的爆发？那么5g呢？以现在的人的角度来看，最远大的也不过是物联网，但想想4g普及前人们的预测，真的会只是这么简单吗？哪怕都是移动支付，支付宝微信的简单方便通行直接跳过银行卡，取代现金支付有人能预料到吗？上传下载速度的增加大家都知道，短视频爆发有人能预料吗？没有。人，是有局限性的。未来，是不可测的。5g不仅仅是速度上的量变，更有可能引起社会，生活上的质变！"
zettaranc,326246517,love and share，分享热爱。,已坐稳扶好～何同学发车[小电视_太太喜欢]
早睡づ,168703083,,我不知道五年后5g会怎样，我知道五年后何同学会变成何大佬
滚上去,338125004,我没有个性签名,"5G有什么用（x）
北邮最新宣传片（√）"
晒太阳的团团喵,18029970,,作为北邮的老师，我很骄傲有同学站在社会发展的角度去看5G，实验 怀疑 思考，都是为了技术 生活 人类更好的发展。这一点，何同学做的比大多数人都要好！
swift3tzzz,34865199,,明天高考可以给个加油吗
江中丝雨,748708,得不到的永远在骚动 被宠爱的都有恃无恐,"在人类的历史上，灾难、恐惧、战争才是常态。全球维持长达四十年的和平与繁荣，是非常罕见的。
一个人一生中，没有经历战争，没有经历经济崩溃，没有经历社会动荡，这是也非常罕见的。

我们生活在一个非常幸运的时代。

而我们自己甚至都没意识到这种幸运。我们也没意识到这种幸运是何等地不寻常。
又是何等的脆弱。"
挺直的小白杨,288756555,,北邮今年或成招生最大赢家！
批梨批梨今晚倒闭,33002326,你说你emoji呢,马歇尔.麦克卢汉 ：我们只有借助”后视镜”的方法，把自己置身于未来的可能性之中，才能理解技术对当下的意义。
doggeeee6,13406261,,明日科技区排行榜第一预定
是夕阳不是翔,4041359,一个简单的沪漂摄影师,"看完何同学的视频，不禁陷入沉思。
一个年龄比我小的同学能够对社会的发展进行思考，回到2012年那段的思考方式确实惊艳了我。
看完视频后，我更感兴趣的不是5G，而且何同学他的思考方式，在这个网络媒体主导价值观的年代，我个人认为很少人会像他这样思考。我们这一代人都具有的通病就是过度浮躁(我说的有点大了，哈哈哈，说不定浮躁的只有我一个罢了)很少能够静下心来思考，我们每天都在不断的吸收外界给我们传达的各种知识，而很少有独立思考的时间。例如我自己:我每一刻都不会让自己闲下来，在路上的时候，我会听小说，听歌。在打游戏的时候，我会听小说。安静下来的时候就是刷一刷最右或者是上B站。每天每一刻都在有蓬勃的信息量输入到我的脑海里，而没有去思考，总结，归类，筛选。而何同学的一番话，或者说是做法，让我触动极其深刻。加油何同学，我也希望在我人生的道路上能与你一同进步。"
Clairvoyance_,638991,,个人感觉这里的反思少了一个环节，就是今天4g的这些移动互联成就，有多少可以在3g下完成，有多少不能，4g究竟扮演了一个什么样的角色。这样去看出究竟是思维的转变还是技术进步的主导。一个角度我非常喜欢，就是从直播到全民短视频和全民直播。3g势必会产生掣肘，但除此以外，个人认为当你在非4g投射区域自动切成信号更稳定的3g时，说不定比1格的4g更加心安。把时间尺度放长远，人类的想法和科技其实远远谈不上齐头并进，就好像给你所有昨天的知识，你也无法推导出一个今天。今天回看，互联网就是在缩短人之间的距离，人之间一切实体存在的服务，都被更高效的信息获取方式留存在了在线平台。5g能把什么不可能的变成可能呢？个人感觉最能让我接触到的就是去线化、社交化、娱乐化。好比视听设备的独立，比如耳机直接联网，但可以组成生态系统，增强端控制。喜欢或不喜欢，这是苹果一直在奉行的方向。所谓的AR，好像走在大街上的陌生人可以互相交谈娱乐，就像面基NS、GBA一样，其实都是一种将虚拟生活化、或者将生活虚拟化的载体，社交还是人的需求。以至于我个人认为，开发5g手机真的是很短促的一步，就像NSA组网是把4G增强到5G一样，是因为姑且只能走到这里。新的设备一定会诞生，为了人们更直接的交流或是参与，哪怕不是5g的今天，也是明天。无论是基于利益、意识、模因抑或文化，这种交流一定是网络发展的方向。如果一定要找一个贴切的投射，某英剧就是最好的解说，不过当然是保守的解说。
苏哈里科,36555747,暑假前我要涨到200斤,"独立组网模式（SA）：指的是新建5G网络，包括新基站、回程链路以及核心网。SA引入了全新网元与接口的同时，还将大规模采用网络虚拟化、软件定义网络等新技术，并与5GNR结合，同时其协议开发、网络规划部署及互通互操作所面临的技术挑战将超越3G和4G系统。           非独立组网模式（NSA）： 非独立组网指的是使用现有的4G基础设施，进行5G网络的部署。基于NSA架构的5G 载波仅承载用户数据，其控制信令仍通过4G网络传输。
简单理解是性能好的nsa要全部新建，而性能低的sa 可在4g 基础上建设。信息专业"
0lym,670982034,,三年了，这里面说的基本没有
BetaPC,394252290, ,@老师好我叫何同学 皮皮虾有人盗你视频！https://h5.pipix.com/s/rkdh6E/
平平凡凡雪丿下,6924603,,感谢，up主这个很有意思的想法！明天高考作文感觉会用上！
再胖十斤就改名,299368758,,"2050年的课堂，老师：同学们，今天我们就来体验一下三十年前的网络限速。
请大家打开百度云"
卑微小du,234651617,RITUAL 生活需要仪式感,刷b站刷到昔日同桌？我见鬼了
ArancioneRagazz,83788854,原味七分甜,老学姐跪着献上三连！好优秀的学弟QAQ
谜の零号,43800824,小透明up,何同学2019年百大up主预订～[响指]
苟活于黑白之间,36136171,不发声不代表不存在,百度云限速那个，昨天百度云官方回应了这个问题，运营成本下不来，国人白嫖管了。其实百度云单论容量和下载速度在一众网盘里算好的了。苹果iCloud 200g一个月要21元，百度云2t也才20元，价格差了10倍。但最关键的问题是不是每个人天天都会用百度云，像我偶尔才会用一次来下美剧，一个月也就用两三次，为了这两三次掏一个月的钱真的不值。我的建议是百度云开放‘一天会员’，有需要的时候冲一元，下载速度提满就好了。
月晴夜歌,176812349,,所以，在七年前没有人会想到短视频，直播，各种app，二维码等产业的兴起。如果现在能有一丝窥透未来5g网络所催生的发展产业，那么你将走在未来前沿，赚钱都很轻松[惊讶][惊讶][惊讶]
夏夏与茜茜,402933777,,何同学凭一己之力拉高了今年的北邮分数线
PFT,3035673,酷安@XYPFT,"此时一不知名的生活区UP主路过
支持一下
[小电视_太太喜欢][2233娘_大笑]"
进击的Ecoli,3570605,"分裂吧大肠杆菌！
",有独立思考，角度找的很独特。亮点十足
木亘C,33011035,摄影/航空爱好者 就读浙江传媒学院电视摄像专业 频道原ID Lima_Juliet,6G都救不了百度云，看来还是微信支付和支付宝管用呢[小电视_赞]
小语种人,291953970,哈密瓜死,两年半了，up赚到了流量，5g得到了推广，只有我还在用买了三年的即将报废的千元机并感觉4g信号肉眼可见的限度[再见]
双双mua,336994695,,两年半过去了，说好的5g元年呢？
優しい風が吹く,178407691,"本人性别男，是男不是蝻
琵琶、大阮乐手（后者补位）
这里是阳间不欢迎阴间人
路人可以拜访，黄泉路人请绕路
谢谢配合",2021年回来考古，5G就是一个骗局。
刘李航123,339205544,,全集最燃的一句话，希望5年后再点开5的速度是最无聊的应用。
松间---明月,89428242,,"跟秦始皇说未来能隔空聊天，指定会被浸猪笼。
但现在才这么说，那就是刚通网"
咸鱼咸鱼咸z,3299934,"星星叔叔 我的星星叔叔 
alydar传记锐意制作中！",5G唯一受益者
永遠の六,7818547,Hiiro耳朵单推人,我在本部，就差一个5G手机了，谁能给我来一个[微笑]
伴娘的伴,9288662,"新一宫野，永不散场！！
伟大CP，永不散场！！
新浪微博：像白喉棒状杆菌一样帅",5G是下一个工业革命的敲门砖啊，肯定重要啊，只是现在的人完全不知道罢了，5年后5g社会的样子我敢说绝对是超出了所有人的想象[微笑]
刻奇QAQ,24845068,,"第一部4G手机: HTC EVO04G，发布于2010年；
4G网络覆盖全国主要一二线城市:2014年；2017-2018年，基本使用上了20GB后限速，40GB后断网的所谓的无限流量套餐；
所以，现在一天天5G手机是不是早了些？"
雲當,183386685,The Purge - (Instant Party! Halloween Intro Mix),完了完了，担心的事情还是发生了，真是人出名狗沾光，最右APP盗视频比翻书还快，一边骂着b站一边盗着视频，这个视频在最右已经转疯了，搞笑的是视频被剪辑过了何同学的水印也被抹了，发视频的人还没表明出处和链接，评论区还一堆人说什么哎呀不就一个视频吗，他自己要求转的，我求求你们长点脑子何同学在微博要求转视频是因为微博转载是直接带上原作者视频地址的，你们的“转载”不带链接作者出处还去水印，是盗视频还是转载心里没数吗
敢于交出真情哪算可鄙,517231986,敢于交出真情哪算可鄙,"""速度是5G最无聊的应用""
五年后我也再回来看看这句话有没有被印证。"
浅田奈世,478153399,,5g的作用就是让我的4g流量变慢了，高速流量看个视频都要缓冲一下
zc打鼾狗,10427657,,这个视频再一次让我认识到好大学的重要性，总在说好大学平台好，到底体现在什么地方？在这个视频里，是5G网络的试点地区，随时找老师老师可以让你去参加最新技术的沟通会，前沿技术公司里有你学长。这些资源几乎是我这偏远地区末流本科学校想都不敢想的，好大学真的很重要
杨大黑_,104846722,"（无限拖更中）
分享阅读，一起进步！！
（经常感到自己的无知，所以希望自己可以和大家一起，慢慢进步！）","简直！太喜欢何同学的视频了！！无论是视频的节奏，还是剪辑，文案，想法，还是带来的思考，快感，愉悦感都简直没话说！！bgm配的也超好！！
向何同学的视频学习！
感觉这一期视频又会大爆！！！！！
希望何同学粉丝涨幅像5G下软件难道快！hhhhh"
小兔子走失案,51241958,,屁用没有 钱倒是多交了
妳從未离去,434818619,,5G改变的是何同学的生活捏[给心心]
生产资料应是公共资源,1151035691,,你才是唯一的受益者[给心心]
啵啵奇塔ww,43152096,.,5G唯一受益者
绯竹川,350005278,,雀实， 5g改变了何同学的生活
木可草卒,31220270,,"5G到底肥了谁？

消费者：反正不是我"
Narcissus-w,136862456,,5G最大的影响就是改变了何同学的生活
Endoxa,86577170,总有一些点子就藏在明处,很好奇何同学拍视频的时候舍友都哪去了……
世界级舞者-叶修,44407353,"lay兴 叶all叶      BL GL BG
脚踏实地谋发展，努力努力再努力！",我看到了背景上老张的海报！！！！！
Brawler-Buzz,412698412,安得广厦千万间，大庇天下寒士俱欢颜。,然而三年过去了，似乎5G只改变了何同学的生活[OK]
寸光寸金,125305390,这个签名十分严肃,到达b站最高区，科技区！
miku达哟,142484424,,5G对我来说最恐怖的是要是点错了什么，那手机就完了。比如点到一个广告，直接下载，然后黑了我的手机。。。。（我一同学点错了不小心下载了一软件整个手机全是。。。。）
阿辣丁,6595848,,首先我觉得何同学为B站视频质量又开了个好头，像影视飓风，testv等专注内容的up。不会像现在越来越多浮躁夸张耍宝疯狂蹭热度蹭话题的up主，何同学的成功让我看到了B站不止娱乐至死，还有真正关注的内容创作者！这对想要跃跃欲试创作的up主们开了个好头！
亦亦子y,479170265,全世界的无产者，联合起来！,看来5g只改变了何同学的生活
跃积,31454205,,5G唯一受益者
Sniper卡普,346762190, ,5G最大的意义在于改变了何同学的生活
curryloving,340367356,,"目前来看5g带来的是
纳税人的钱给企业的巨额补贴
更高的话费
4g降速
希望以后能有新应用吧[藏狐]"
天不旋,23029026,"
你所love的就是你的live",看到一句话，5G最大的的意义在于改变了何同学的生活。
Chris死库水少年,18111908,开始点击板绘技能点,两年后回头看，发现5G唯一实现的就是up的财富自由
二呆啦啦啦啦,105108817,,一开始并不觉得华为多牛逼。。。看完这个视频后，我只剩下一句 华为牛逼！
20CrMnTi60Si2Mn,430130457,账号封禁中……,5G最大的影响就是改变了何同学的生活[给心心][给心心][给心心]
OGAS主控中心,474088599,团结一致,5g最大的作用是改变了何同学的人生
令人安心的神仙鱼,317086994,,5g唯一指定受益者
某猫淡糕,489981165,,5g改变了什么？改变了何同学的生活。
丨一川烟草满城风絮丨,606605854,,5G的最大作用--改变了何同学的人生
人间失格1900,553315325,唯沉默是最高的蔑视,5G改善了何同学的生活
夏夜雨道,2009313034,青青子衿，悠悠我心,5G最大的作用就是让你火了
默亦成声,177422297,请多指教.,科技视频可以做的如此有趣真的太厉害了...不刻意安排的4G和5G速度的对比 rap那一段与速度的相辅相成 整个过程像叙述 但其实又包含说明和议论 结合了自己的思考 最后以4G当年的感官预测做类比评估也十分有新意和价值 可以说是十分高质了...
qewrqweq,181942687,该账号已被封禁,然而我还在用4g，令人感叹
琦毅果,175510101,,5G只改变了何同学的生活
一杯热可可er,25253626,So said so done,那不是比WIFI还快
周周vbctrl,1858543501,,三年过去了，5g没有改变我的生活，但它确实改变了何同学的生活
有幻无觉,5681564,,自从鸦片战争以来，经历了多少落后就要挨打的深刻教训，终于，终于，感动的想哭，这次技术革命我们领先了！！！多少翻天覆地的变化即将到来！！！4G催生出了移动支付、直播、短视频、远程打车、外卖、共享单车这么多伟大的生活方式的简化……难以想象5G会带来什么，我们，正在见证历史！！！
我是重度抑郁症,932723,重度抑郁八年了，是二次元给了我活下去的勇气！,能不能再做个视频啊，看看这两年5g有什么用？
能否飞到未来,514348833,我就是我，是颜色不一样的炊火,5G也没感觉有多快，和以前的4G感觉差距不大
bili350165427932,501654279,,5G唯一的改变就是改变了何同学的生活[给心心]
GArsony,7563153,bass,太酷了 5G改变了何同学的生活[吃瓜]
搞关系的,349317385,,两年半回来考古，发现只有4G PRO  没有你们畅想的5G[doge]
--御坂10086号---,626867399,正圆，椭圆，半圆还有——费沁源！,"5G最大的改变是什么?   
改变了何同学的生活"
冷的咖啡一再续杯,1704961101,活着 不是用来演一出糜烂的黑色喜剧———《懦夫》,5G唯一的改变就是改变了何同学的生活[给心心]
机车没吃饱,32058426,这位更是重量级,宁是5g唯一受益者
魂囧rz,28686579,,5g还没改变我的生活，却实在的改变了何同学的生活
江水君_,393673923,你甚至不愿叫我一声江哥,5G目前唯一改变的，是何同学的生活
可达鸭00,129485018,,3年后来看个小号，  5G没什么改变  除了何同学的生活
duckboot,8049940,,相比于何同学的视频制作能力，我更加羡慕的是文字语言表达功底，太强了
单身的toothless,18801908,业余搬运工一枚,一直在想作为北邮的同学，有一定的通讯基础知识就知道，5G把频率拉那么高，衰减极其严重，那么覆盖率必定上不去，成本也必然居高不下……现在看来，果然是揣着明白装糊涂啊
被吃掉的小鹿包,1907051,"我曾坚信互联网是传播兴趣和分享快乐的地方。
......正如我曾相信过我所热爱的就是我的生活。","你很难说这个视频是假的，但也没法说这就是真实的情况。
2021年，现在的5G使用可以平稳地达到4G承诺的150Mbps了，而同样是4G时代，3G的7.2Mbps和Hspa+的42Mbps也才刚能达到。
为什么他的速率快？只是因为用的人少。
无数次历史经验告诉我们，看看目前的运营商敢把流量定到什么价位，然后分摊销数个小时，才是准确估算你真实的可以得到的速率的参考方式。"
叶修手中抱,299634283,普通网友,"emm现在一看，好像5g并没有进入日常生活
当时我看这个视频心想这么快，好牛逼
结果现在还是4g
但这个视频改变了up的一生，如果视频没火，那他现在估计工作了吧"
yanyoo2000,23207911,,"“你说升级换代……一次一次的吹了多少牛逼了，有用吗？？换汤不换药啊！人家用户也有理由说的，我需要的是什么需求，我要的是流量资费便宜啊！你这6G这么贵是什么鬼玩意啊，你叫我用。5G现在什么水平，就这么几个运用场景，你除了http://speedtest.net以外，他还有什么运用场景？没有了！没这个需求知道吗？再下去流量又要涨价了。流量价格涨完通话涨，月租再涨，接下来没人用得起了。”

“另一方面来说，中国是最早布局5G的国家之一……”

“哎呦呦呦呦谢天谢地，谢天谢地，你这样的技术本来就没有急需的应用场景，你能跟我保证将来上了6G之后能有什么改变吗？！务实一点，我劝你们，我把自己的使用需求，技术的这个应用理念先搞懂。4G用的蛮快的，你把他换了去了干什么？你在4G上降低速度，你倒告诉我怎么解释？脸都不要了。”"
魔法少女厄加特12138,32448266,变形金刚 高达！,"到达科技区最高城，5g！
太快了，5g！
哎呀那不何同学吗？
还是看看远处的库克吧，家人们[打call][打call][打call]"
GGGUIDE,20229381,,"2021.11.07
5G到底给我带来了什么"
茗月夜离,269106885,然而我还在能源之城嗯造草莓馅饺子，令人感叹,三年过去了，看起来5g只改变了何同学的生活
就不上天的窜天猴,85493097,,"5G所带来最大的改变是什么？
5G改变了何同学的生活"
纯甄理塘丁真,1961420309,,5G唯二两个好处：1改变了4G速度2改变了何同学的生活
瞳绊aibo,104630440,,鸿蒙+4g＞5g[doge]
嘉然干净又卫生,162235425,修长城的工人们知道自己有多伟大吗？,"两年前看他这个视频只觉得说了关于5g速度快的一堆废话，两年后再来看感觉依然没变。
5g商用普及起来快吗？当然快。信息技术发展对各行各业改变大吗？当然大。稍微有点思考的人都能想明白吧，那这个视频不就一个简单的科普视频吗？对于知道的人来说，就是废话，没有营养。
搞不懂为什么当年就吹的那么那么厉害，今天来看依然不懂。建设5g的科研工作者和基建工人都是在幕后默默奉献，而宣传口的流量和关注却让这些拿走了，没必要。"
霍元甲-Official,89558644,心胸宽广些，活的也轻松一些。少抱怨，少骂人,没人能知道婴儿最后会成为怎样的人
本与⑨④,11364440,,作为5g最大受益人吹5g没问题
叹人间红豆相思古难全,478634306,谦谦君子，温润如玉,5G唯一受益者
咕噜噜aoo,384100117,,5g最大受益人 可我还没用上5g
来拉屎啊某幻们,509504792,感觉人生没有意义乐,5G最大的作用就是彻底改变了何同学的生活
